window_id,rally_id,edge,window_start,window_end,row_kind,gt_frame,candidate_frame,offset_frames
138,69,first,88464,88645,unmatched_candidate,,88624,
139,69,last,88834,89015,matched,88924,88928,4
139,69,last,88834,89015,unmatched_candidate,,88854,
139,69,last,88834,89015,unmatched_candidate,,88895,
139,69,last,88834,89015,unmatched_candidate,,88979,
139,69,last,88834,89015,unmatched_candidate,,88990,
140,70,first,89547,89728,matched,89637,89633,-4
140,70,first,89547,89728,unmatched_candidate,,89670,
140,70,first,89547,89728,unmatched_candidate,,89704,
141,70,last,90028,90209,matched,90118,90120,2
141,70,last,90028,90209,unmatched_candidate,,90056,
141,70,last,90028,90209,unmatched_candidate,,90158,
142,71,first,90744,90876,matched,90834,90833,-1
142,71,first,90744,90876,unmatched_candidate,,90854,
143,71,last,90876,91008,matched,90917,90916,-1
143,71,last,90876,91008,unmatched_candidate,,90883,
143,71,last,90876,91008,unmatched_candidate,,90945,
143,71,last,90876,91008,unmatched_candidate,,90990,
144,72,first,91443,91570,matched,91533,91537,4
144,72,first,91443,91570,unmatched_candidate,,91553,
145,72,last,91570,91697,matched,91606,91604,-2
145,72,last,91570,91697,unmatched_candidate,,91573,
145,72,last,91570,91697,unmatched_candidate,,91637,
145,72,last,91570,91697,unmatched_candidate,,91646,
145,72,last,91570,91697,unmatched_candidate,,91681,
145,72,last,91570,91697,unmatched_candidate,,91694,
146,73,first,92042,92223,matched,92132,92126,-6
146,73,first,92042,92223,unmatched_candidate,,92049,
146,73,first,92042,92223,unmatched_candidate,,92062,
146,73,first,92042,92223,unmatched_candidate,,92073,
146,73,first,92042,92223,unmatched_candidate,,92084,
146,73,first,92042,92223,unmatched_candidate,,92165,
146,73,first,92042,92223,unmatched_candidate,,92203,
146,73,first,92042,92223,unmatched_candidate,,92216,
147,73,last,92402,92583,matched,92492,92489,-3
147,73,last,92402,92583,unmatched_candidate,,92416,
147,73,last,92402,92583,unmatched_candidate,,92432,
147,73,last,92402,92583,unmatched_candidate,,92464,
147,73,last,92402,92583,unmatched_candidate,,92527,
147,73,last,92402,92583,unmatched_candidate,,92558,
148,74,first,93000,93132,matched,93090,93089,-1
149,74,last,93132,93263,matched,93172,93169,-3
149,74,last,93132,93263,unmatched_candidate,,93142,
149,74,last,93132,93263,unmatched_candidate,,93233,
149,74,last,93132,93263,unmatched_candidate,,93249,
