window_id,rally_id,edge,window_start,window_end,row_kind,gt_frame,candidate_frame,offset_frames
160,86,first,116436,116580,unmatched_candidate,,116574,
161,86,last,116580,116723,matched,116647,116633,-14
161,86,last,116580,116723,unmatched_candidate,,116595,
161,86,last,116580,116723,unmatched_candidate,,116670,
161,86,last,116580,116723,unmatched_candidate,,116686,
162,87,first,117016,117167,matched,117091,117126,35
162,87,first,117016,117167,unmatched_candidate,,117144,
163,88,first,117595,117746,matched,117670,117697,27
163,88,first,117595,117746,unmatched_candidate,,117740,
164,88,last,117759,117910,matched,117834,117848,14
164,88,last,117759,117910,unmatched_candidate,,117761,
164,88,last,117759,117910,unmatched_candidate,,117777,
164,88,last,117759,117910,unmatched_candidate,,117793,
164,88,last,117759,117910,unmatched_candidate,,117815,
164,88,last,117759,117910,unmatched_candidate,,117870,
165,89,first,120549,120700,matched,120624,120625,1
165,89,first,120549,120700,unmatched_candidate,,120643,
165,89,first,120549,120700,unmatched_candidate,,120664,
165,89,first,120549,120700,unmatched_candidate,,120687,
166,89,last,121321,121472,matched,121396,121394,-2
166,89,last,121321,121472,unmatched_candidate,,121332,
166,89,last,121321,121472,unmatched_candidate,,121361,
166,89,last,121321,121472,unmatched_candidate,,121406,
167,90,first,122768,122917,matched,122843,122832,-11
167,90,first,122768,122917,unmatched_candidate,,122890,
168,90,last,122917,123066,matched,122990,122990,0
168,90,last,122917,123066,unmatched_candidate,,122927,
168,90,last,122917,123066,unmatched_candidate,,122971,
169,91,first,123400,123551,matched,123475,123490,15
169,91,first,123400,123551,unmatched_candidate,,123502,
169,91,first,123400,123551,unmatched_candidate,,123529,
170,92,first,124177,124328,matched,124252,124265,13
170,92,first,124177,124328,unmatched_candidate,,124286,
171,93,first,124844,124995,matched,124919,124929,10
171,93,first,124844,124995,unmatched_candidate,,124943,
171,93,first,124844,124995,unmatched_candidate,,124964,
172,94,first,125514,125665,matched,125589,125585,-4
172,94,first,125514,125665,unmatched_candidate,,125619,
172,94,first,125514,125665,unmatched_candidate,,125639,
172,94,first,125514,125665,unmatched_candidate,,125659,
173,94,last,125826,125977,matched,125901,125899,-2
173,94,last,125826,125977,unmatched_candidate,,125846,
173,94,last,125826,125977,unmatched_candidate,,125939,
173,94,last,125826,125977,unmatched_candidate,,125950,
174,95,first,126327,126441,matched,126402,126401,-1
174,95,first,126327,126441,unmatched_candidate,,126417,
175,95,last,126441,126555,matched,126479,126478,-1
175,95,last,126441,126555,unmatched_candidate,,126450,
175,95,last,126441,126555,unmatched_candidate,,126494,
176,96,first,126810,126961,matched,126885,126912,27
176,96,first,126810,126961,unmatched_candidate,,126940,
177,97,first,127458,127609,matched,127533,127536,3
177,97,first,127458,127609,unmatched_candidate,,127558,
177,97,first,127458,127609,unmatched_candidate,,127569,
177,97,first,127458,127609,unmatched_candidate,,127596,
178,97,last,127637,127788,matched,127712,127695,-17
178,97,last,127637,127788,unmatched_candidate,,127651,
178,97,last,127637,127788,unmatched_candidate,,127673,
179,98,first,128272,128384,matched,128347,128339,-8
179,98,first,128272,128384,unmatched_candidate,,128365,
180,98,last,128384,128496,matched,128420,128419,-1
180,98,last,128384,128496,unmatched_candidate,,128395,
180,98,last,128384,128496,unmatched_candidate,,128444,
181,99,first,128801,128952,unmatched_gt,128876,,
182,100,first,129159,129308,matched,129234,129233,-1
182,100,first,129159,129308,unmatched_candidate,,129272,
182,100,first,129159,129308,unmatched_candidate,,129303,
183,100,last,129308,129457,matched,129381,129382,1
183,100,last,129308,129457,unmatched_candidate,,129316,
183,100,last,129308,129457,unmatched_candidate,,129335,
183,100,last,129308,129457,unmatched_candidate,,129362,
183,100,last,129308,129457,unmatched_candidate,,129374,
183,100,last,129308,129457,unmatched_candidate,,129393,
184,101,first,129736,129867,matched,129811,129809,-2
184,101,first,129736,129867,unmatched_candidate,,129826,
184,101,first,129736,129867,unmatched_candidate,,129855,
185,101,last,129867,129998,matched,129922,129921,-1
185,101,last,129867,129998,unmatched_candidate,,129881,
185,101,last,129867,129998,unmatched_candidate,,129962,
185,101,last,129867,129998,unmatched_candidate,,129982,
186,102,first,130280,130431,matched,130355,130371,16
186,102,first,130280,130431,unmatched_candidate,,130398,
186,102,first,130280,130431,unmatched_candidate,,130421,
187,103,first,130650,130764,matched,130725,130737,12
187,103,first,130650,130764,unmatched_candidate,,130753,
188,103,last,130764,130878,matched,130802,130801,-1
188,103,last,130764,130878,unmatched_candidate,,130769,
188,103,last,130764,130878,unmatched_candidate,,130782,
188,103,last,130764,130878,unmatched_candidate,,130809,
