window_id,rally_id,edge,window_start,window_end,row_kind,gt_frame,candidate_frame,offset_frames
209,105,first,127778,127929,unmatched_candidate,,127903,
210,105,last,128008,128159,matched,128083,128110,27
210,105,last,128008,128159,unmatched_candidate,,128023,
210,105,last,128008,128159,unmatched_candidate,,128152,
211,106,first,128696,128841,matched,128771,128772,1
211,106,first,128696,128841,unmatched_candidate,,128798,
211,106,first,128696,128841,unmatched_candidate,,128815,
211,106,first,128696,128841,unmatched_candidate,,128839,
212,106,last,128841,128986,matched,128910,128909,-1
212,106,last,128841,128986,unmatched_candidate,,128861,
212,106,last,128841,128986,unmatched_candidate,,128884,
212,106,last,128841,128986,unmatched_candidate,,128926,
212,106,last,128841,128986,unmatched_candidate,,128948,
213,107,first,129500,129630,matched,129575,129563,-12
213,107,first,129500,129630,unmatched_candidate,,129589,
213,107,first,129500,129630,unmatched_candidate,,129613,
213,107,first,129500,129630,unmatched_candidate,,129629,
214,107,last,129630,129759,matched,129683,129667,-16
214,107,last,129630,129759,unmatched_candidate,,129650,
215,108,first,131172,131323,matched,131247,131245,-2
215,108,first,131172,131323,unmatched_candidate,,131274,
215,108,first,131172,131323,unmatched_candidate,,131289,
215,108,first,131172,131323,unmatched_candidate,,131302,
216,108,last,131683,131834,matched,131758,131734,-24
217,109,first,132502,132584,matched,132577,132540,-37
217,109,first,132502,132584,unmatched_candidate,,132511,
217,109,first,132502,132584,unmatched_candidate,,132524,
218,109,last,132584,132666,matched,132590,132587,-3
218,109,last,132584,132666,unmatched_candidate,,132626,
219,110,first,133190,133312,matched,133265,133275,10
219,110,first,133190,133312,unmatched_candidate,,133252,
219,110,first,133190,133312,unmatched_candidate,,133293,
220,110,last,133312,133434,matched,133358,133367,9
220,110,last,133312,133434,unmatched_candidate,,133312,
221,111,first,134126,134277,matched,134201,134193,-8
221,111,first,134126,134277,unmatched_candidate,,134129,
221,111,first,134126,134277,unmatched_candidate,,134144,
221,111,first,134126,134277,unmatched_candidate,,134166,
221,111,first,134126,134277,unmatched_candidate,,134212,
221,111,first,134126,134277,unmatched_candidate,,134233,
222,111,last,134423,134574,matched,134498,134483,-15
222,111,last,134423,134574,unmatched_candidate,,134444,
222,111,last,134423,134574,unmatched_candidate,,134526,
222,111,last,134423,134574,unmatched_candidate,,134561,
223,112,first,135299,135450,matched,135374,135386,12
223,112,first,135299,135450,unmatched_candidate,,135416,
223,112,first,135299,135450,unmatched_candidate,,135447,
224,112,last,135501,135652,matched,135576,135574,-2
224,112,last,135501,135652,unmatched_candidate,,135504,
224,112,last,135501,135652,unmatched_candidate,,135533,
224,112,last,135501,135652,unmatched_candidate,,135555,
224,112,last,135501,135652,unmatched_candidate,,135609,
224,112,last,135501,135652,unmatched_candidate,,135625,
