window_id,rally_id,edge,window_start,window_end,row_kind,gt_frame,candidate_frame,offset_frames
150,75,last,91885,92036,matched,91960,91957,-3
150,75,last,91885,92036,unmatched_candidate,,91889,
150,75,last,91885,92036,unmatched_candidate,,91900,
150,75,last,91885,92036,unmatched_candidate,,91976,
150,75,last,91885,92036,unmatched_candidate,,91985,
150,75,last,91885,92036,unmatched_candidate,,92001,
151,76,first,92677,92828,matched,92752,92750,-2
151,76,first,92677,92828,unmatched_candidate,,92740,
151,76,first,92677,92828,unmatched_candidate,,92769,
151,76,first,92677,92828,unmatched_candidate,,92786,
151,76,first,92677,92828,unmatched_candidate,,92817,
152,76,last,93008,93159,matched,93083,93081,-2
152,76,last,93008,93159,unmatched_candidate,,93011,
152,76,last,93008,93159,unmatched_candidate,,93043,
152,76,last,93008,93159,unmatched_candidate,,93057,
152,76,last,93008,93159,unmatched_candidate,,93102,
152,76,last,93008,93159,unmatched_candidate,,93121,
152,76,last,93008,93159,unmatched_candidate,,93134,
153,77,first,93532,93683,matched,93607,93601,-6
153,77,first,93532,93683,unmatched_candidate,,93553,
153,77,first,93532,93683,unmatched_candidate,,93616,
153,77,first,93532,93683,unmatched_candidate,,93646,
153,77,first,93532,93683,unmatched_candidate,,93678,
154,77,last,93812,93963,matched,93887,93889,2
154,77,last,93812,93963,unmatched_candidate,,93845,
154,77,last,93812,93963,unmatched_candidate,,93870,
154,77,last,93812,93963,unmatched_candidate,,93918,
155,78,first,94780,94931,matched,94855,94849,-6
155,78,first,94780,94931,unmatched_candidate,,94817,
155,78,first,94780,94931,unmatched_candidate,,94865,
155,78,first,94780,94931,unmatched_candidate,,94913,
156,78,last,94987,95138,matched,95062,95045,-17
156,78,last,94987,95138,unmatched_candidate,,94992,
156,78,last,94987,95138,unmatched_candidate,,95009,
156,78,last,94987,95138,unmatched_candidate,,95086,
156,78,last,94987,95138,unmatched_candidate,,95102,
157,79,first,95732,95883,matched,95807,95809,2
157,79,first,95732,95883,unmatched_candidate,,95821,
157,79,first,95732,95883,unmatched_candidate,,95842,
157,79,first,95732,95883,unmatched_candidate,,95873,
158,79,last,96499,96650,matched,96574,96571,-3
158,79,last,96499,96650,unmatched_candidate,,96525,
158,79,last,96499,96650,unmatched_candidate,,96547,
158,79,last,96499,96650,unmatched_candidate,,96606,
159,80,first,97119,97270,matched,97194,97185,-9
159,80,first,97119,97270,unmatched_candidate,,97214,
159,80,first,97119,97270,unmatched_candidate,,97246,
160,80,last,97455,97606,matched,97530,97518,-12
160,80,last,97455,97606,unmatched_candidate,,97469,
160,80,last,97455,97606,unmatched_candidate,,97509,
160,80,last,97455,97606,unmatched_candidate,,97555,
160,80,last,97455,97606,unmatched_candidate,,97566,
161,81,first,97991,98142,matched,98066,98065,-1
161,81,first,97991,98142,unmatched_candidate,,98091,
161,81,first,97991,98142,unmatched_candidate,,98121,
162,81,last,98319,98470,matched,98394,98394,0
162,81,last,98319,98470,unmatched_candidate,,98321,
162,81,last,98319,98470,unmatched_candidate,,98337,
162,81,last,98319,98470,unmatched_candidate,,98366,
162,81,last,98319,98470,unmatched_candidate,,98433,
163,82,first,99852,100003,matched,99927,99921,-6
163,82,first,99852,100003,unmatched_candidate,,99938,
163,82,first,99852,100003,unmatched_candidate,,99957,
163,82,first,99852,100003,unmatched_candidate,,99978,
164,82,last,100246,100397,matched,100321,100321,0
164,82,last,100246,100397,unmatched_candidate,,100275,
164,82,last,100246,100397,unmatched_candidate,,100301,
164,82,last,100246,100397,unmatched_candidate,,100337,
164,82,last,100246,100397,unmatched_candidate,,100356,
165,83,first,101481,101632,matched,101556,101552,-4
165,83,first,101481,101632,unmatched_candidate,,101573,
165,83,first,101481,101632,unmatched_candidate,,101601,
165,83,first,101481,101632,unmatched_candidate,,101624,
166,83,last,101995,102146,matched,102070,102065,-5
166,83,last,101995,102146,unmatched_candidate,,101998,
166,83,last,101995,102146,unmatched_candidate,,102017,
166,83,last,101995,102146,unmatched_candidate,,102044,
166,83,last,101995,102146,unmatched_candidate,,102078,
166,83,last,101995,102146,unmatched_candidate,,102097,
166,83,last,101995,102146,unmatched_candidate,,102110,
167,84,first,102991,103142,matched,103066,103070,4
167,84,first,102991,103142,unmatched_candidate,,103057,
167,84,first,102991,103142,unmatched_candidate,,103121,
167,84,first,102991,103142,unmatched_candidate,,103137,
168,84,last,103291,103442,matched,103366,103390,24
168,84,last,103291,103442,unmatched_candidate,,103294,
168,84,last,103291,103442,unmatched_candidate,,103335,
169,85,first,103858,103992,matched,103933,103929,-4
169,85,first,103858,103992,unmatched_candidate,,103950,
169,85,first,103858,103992,unmatched_candidate,,103981,
170,85,last,103992,104126,matched,104050,104046,-4
170,85,last,103992,104126,unmatched_candidate,,103998,
170,85,last,103992,104126,unmatched_candidate,,104022,
170,85,last,103992,104126,unmatched_candidate,,104064,
170,85,last,103992,104126,unmatched_candidate,,104094,
171,86,first,104443,104562,matched,104518,104542,24
172,86,last,104562,104681,matched,104605,104606,1
172,86,last,104562,104681,unmatched_candidate,,104565,
172,86,last,104562,104681,unmatched_candidate,,104577,
172,86,last,104562,104681,unmatched_candidate,,104598,
172,86,last,104562,104681,unmatched_candidate,,104638,
172,86,last,104562,104681,unmatched_candidate,,104657,
172,86,last,104562,104681,unmatched_candidate,,104670,
173,87,first,105256,105407,matched,105331,105345,14
173,87,first,105256,105407,unmatched_candidate,,105374,
173,87,first,105256,105407,unmatched_candidate,,105406,
174,87,last,105519,105670,matched,105594,105598,4
174,87,last,105519,105670,unmatched_candidate,,105520,
174,87,last,105519,105670,unmatched_candidate,,105536,
174,87,last,105519,105670,unmatched_candidate,,105560,
174,87,last,105519,105670,unmatched_candidate,,105582,
174,87,last,105519,105670,unmatched_candidate,,105614,
174,87,last,105519,105670,unmatched_candidate,,105630,
175,88,first,106451,106538,matched,106526,106525,-1
176,88,last,106538,106624,matched,106548,106545,-3
176,88,last,106538,106624,unmatched_candidate,,106590,
177,89,first,106827,106978,matched,106902,106905,3
177,89,first,106827,106978,unmatched_candidate,,106935,
177,89,first,106827,106978,unmatched_candidate,,106948,
177,89,first,106827,106978,unmatched_candidate,,106969,
177,89,first,106827,106978,unmatched_candidate,,106977,
178,89,last,107083,107234,matched,107158,107153,-5
178,89,last,107083,107234,unmatched_candidate,,107114,
178,89,last,107083,107234,unmatched_candidate,,107136,
179,90,first,107512,107663,matched,107587,107585,-2
179,90,first,107512,107663,unmatched_candidate,,107637,
179,90,first,107512,107663,unmatched_candidate,,107662,
180,90,last,107777,107928,matched,107852,107849,-3
180,90,last,107777,107928,unmatched_candidate,,107784,
180,90,last,107777,107928,unmatched_candidate,,107806,
180,90,last,107777,107928,unmatched_candidate,,107828,
180,90,last,107777,107928,unmatched_candidate,,107906,
181,91,first,108242,108328,matched,108317,108308,-9
182,91,last,108328,108413,matched,108337,108334,-3
182,91,last,108328,108413,unmatched_candidate,,108350,
182,91,last,108328,108413,unmatched_candidate,,108366,
183,92,first,108813,108964,matched,108888,108897,9
183,92,first,108813,108964,unmatched_candidate,,108921,
183,92,first,108813,108964,unmatched_candidate,,108943,
184,92,last,109717,109868,matched,109792,109790,-2
184,92,last,109717,109868,unmatched_candidate,,109728,
184,92,last,109717,109868,unmatched_candidate,,109749,
185,93,first,110408,110559,matched,110483,110481,-2
185,93,first,110408,110559,unmatched_candidate,,110503,
185,93,first,110408,110559,unmatched_candidate,,110542,
186,93,last,110715,110866,matched,110790,110801,11
186,93,last,110715,110866,unmatched_candidate,,110718,
186,93,last,110715,110866,unmatched_candidate,,110754,
186,93,last,110715,110866,unmatched_candidate,,110814,
187,94,first,113000,113151,matched,113075,113073,-2
187,94,first,113000,113151,unmatched_candidate,,113085,
187,94,first,113000,113151,unmatched_candidate,,113105,
187,94,first,113000,113151,unmatched_candidate,,113134,
188,94,last,113322,113473,matched,113397,113390,-7
188,94,last,113322,113473,unmatched_candidate,,113326,
188,94,last,113322,113473,unmatched_candidate,,113341,
188,94,last,113322,113473,unmatched_candidate,,113367,
188,94,last,113322,113473,unmatched_candidate,,113409,
189,95,first,113865,114016,matched,113940,113933,-7
189,95,first,113865,114016,unmatched_candidate,,113953,
189,95,first,113865,114016,unmatched_candidate,,113986,
190,95,last,114333,114484,matched,114408,114398,-10
190,95,last,114333,114484,unmatched_candidate,,114363,
190,95,last,114333,114484,unmatched_candidate,,114387,
190,95,last,114333,114484,unmatched_candidate,,114440,
191,96,first,114918,115069,matched,114993,115006,13
191,96,first,114918,115069,unmatched_candidate,,114977,
191,96,first,114918,115069,unmatched_candidate,,115029,
191,96,first,114918,115069,unmatched_candidate,,115054,
192,96,last,115416,115567,matched,115491,115505,14
192,96,last,115416,115567,unmatched_candidate,,115429,
192,96,last,115416,115567,unmatched_candidate,,115460,
192,96,last,115416,115567,unmatched_candidate,,115534,
193,97,first,116145,116262,matched,116220,116225,5
193,97,first,116145,116262,unmatched_candidate,,116238,
194,97,last,116262,116378,matched,116302,116300,-2
194,97,last,116262,116378,unmatched_candidate,,116270,
194,97,last,116262,116378,unmatched_candidate,,116318,
194,97,last,116262,116378,unmatched_candidate,,116350,
195,98,first,116700,116851,matched,116775,116769,-6
195,98,first,116700,116851,unmatched_candidate,,116789,
195,98,first,116700,116851,unmatched_candidate,,116811,
195,98,first,116700,116851,unmatched_candidate,,116833,
196,98,last,117252,117403,matched,117327,117326,-1
196,98,last,117252,117403,unmatched_candidate,,117282,
196,98,last,117252,117403,unmatched_candidate,,117307,
196,98,last,117252,117403,unmatched_candidate,,117345,
196,98,last,117252,117403,unmatched_candidate,,117355,
197,99,first,118829,118980,matched,118904,118916,12
197,99,first,118829,118980,unmatched_candidate,,118937,
197,99,first,118829,118980,unmatched_candidate,,118974,
198,99,last,119878,120029,matched,119953,119953,0
198,99,last,119878,120029,unmatched_candidate,,119888,
198,99,last,119878,120029,unmatched_candidate,,119923,
198,99,last,119878,120029,unmatched_candidate,,119934,
199,100,first,121464,121615,matched,121539,121537,-2
199,100,first,121464,121615,unmatched_candidate,,121566,
199,100,first,121464,121615,unmatched_candidate,,121582,
200,100,last,121667,121818,matched,121742,121739,-3
200,100,last,121667,121818,unmatched_candidate,,121678,
200,100,last,121667,121818,unmatched_candidate,,121710,
200,100,last,121667,121818,unmatched_candidate,,121774,
200,100,last,121667,121818,unmatched_candidate,,121808,
201,101,first,122251,122394,matched,122326,122338,12
201,101,first,122251,122394,unmatched_candidate,,122312,
201,101,first,122251,122394,unmatched_candidate,,122382,
202,101,last,122394,122537,matched,122461,122462,1
202,101,last,122394,122537,unmatched_candidate,,122419,
202,101,last,122394,122537,unmatched_candidate,,122442,
203,102,first,122851,123002,matched,122926,122920,-6
203,102,first,122851,123002,unmatched_candidate,,122947,
203,102,first,122851,123002,unmatched_candidate,,122975,
204,102,last,123062,123213,matched,123137,123134,-3
204,102,last,123062,123213,unmatched_candidate,,123082,
204,102,last,123062,123213,unmatched_candidate,,123110,
205,103,first,124680,124831,matched,124755,124753,-2
205,103,first,124680,124831,unmatched_candidate,,124776,
205,103,first,124680,124831,unmatched_candidate,,124791,
205,103,first,124680,124831,unmatched_candidate,,124801,
206,103,last,125122,125273,matched,125197,125217,20
206,103,last,125122,125273,unmatched_candidate,,125143,
206,103,last,125122,125273,unmatched_candidate,,125170,
207,104,first,125838,125989,matched,125913,125912,-1
207,104,first,125838,125989,unmatched_candidate,,125938,
207,104,first,125838,125989,unmatched_candidate,,125950,
207,104,first,125838,125989,unmatched_candidate,,125976,
208,104,last,126741,126892,matched,126816,126814,-2
208,104,last,126741,126892,unmatched_candidate,,126764,
208,104,last,126741,126892,unmatched_candidate,,126787,
208,104,last,126741,126892,unmatched_candidate,,126865,
209,105,first,127778,127929,matched,127853,127863,10
209,105,first,127778,127929,unmatched_candidate,,127792,
209,105,first,127778,127929,unmatched_candidate,,127841,
209,105,first,127778,127929,unmatched_candidate,,127884,
209,105,first,127778,127929,unmatched_candidate,,127904,
210,105,last,128008,128159,matched,128083,128081,-2
210,105,last,128008,128159,unmatched_candidate,,128023,
210,105,last,128008,128159,unmatched_candidate,,128049,
210,105,last,128008,128159,unmatched_candidate,,128062,
210,105,last,128008,128159,unmatched_candidate,,128110,
210,105,last,128008,128159,unmatched_candidate,,128145,
210,105,last,128008,128159,unmatched_candidate,,128158,
211,106,first,128696,128841,matched,128771,128766,-5
211,106,first,128696,128841,unmatched_candidate,,128798,
211,106,first,128696,128841,unmatched_candidate,,128814,
212,106,last,128841,128986,matched,128910,128909,-1
212,106,last,128841,128986,unmatched_candidate,,128861,
212,106,last,128841,128986,unmatched_candidate,,128884,
212,106,last,128841,128986,unmatched_candidate,,128926,
212,106,last,128841,128986,unmatched_candidate,,128955,
213,107,first,129500,129630,matched,129575,129569,-6
213,107,first,129500,129630,unmatched_candidate,,129589,
213,107,first,129500,129630,unmatched_candidate,,129613,
214,107,last,129630,129759,matched,129683,129697,14
214,107,last,129630,129759,unmatched_candidate,,129646,
214,107,last,129630,129759,unmatched_candidate,,129742,
215,108,first,131172,131323,matched,131247,131249,2
215,108,first,131172,131323,unmatched_candidate,,131274,
215,108,first,131172,131323,unmatched_candidate,,131289,
216,108,last,131683,131834,matched,131758,131758,0
216,108,last,131683,131834,unmatched_candidate,,131713,
216,108,last,131683,131834,unmatched_candidate,,131734,
216,108,last,131683,131834,unmatched_candidate,,131742,
216,108,last,131683,131834,unmatched_candidate,,131779,
217,109,first,132502,132584,matched,132577,132558,-19
217,109,first,132502,132584,unmatched_candidate,,132513,
217,109,first,132502,132584,unmatched_candidate,,132526,
217,109,first,132502,132584,unmatched_candidate,,132539,
218,109,last,132584,132666,matched,132590,132587,-3
218,109,last,132584,132666,unmatched_candidate,,132625,
218,109,last,132584,132666,unmatched_candidate,,132638,
219,110,first,133190,133312,matched,133265,133275,10
219,110,first,133190,133312,unmatched_candidate,,133249,
219,110,first,133190,133312,unmatched_candidate,,133294,
220,110,last,133312,133434,matched,133358,133358,0
220,110,last,133312,133434,unmatched_candidate,,133312,
220,110,last,133312,133434,unmatched_candidate,,133344,
220,110,last,133312,133434,unmatched_candidate,,133374,
220,110,last,133312,133434,unmatched_candidate,,133390,
221,111,first,134126,134277,matched,134201,134212,11
221,111,first,134126,134277,unmatched_candidate,,134129,
221,111,first,134126,134277,unmatched_candidate,,134162,
221,111,first,134126,134277,unmatched_candidate,,134174,
221,111,first,134126,134277,unmatched_candidate,,134220,
221,111,first,134126,134277,unmatched_candidate,,134233,
221,111,first,134126,134277,unmatched_candidate,,134258,
222,111,last,134423,134574,matched,134498,134484,-14
222,111,last,134423,134574,unmatched_candidate,,134429,
222,111,last,134423,134574,unmatched_candidate,,134446,
222,111,last,134423,134574,unmatched_candidate,,134462,
222,111,last,134423,134574,unmatched_candidate,,134526,
222,111,last,134423,134574,unmatched_candidate,,134558,
223,112,first,135299,135450,matched,135374,135380,6
223,112,first,135299,135450,unmatched_candidate,,135406,
223,112,first,135299,135450,unmatched_candidate,,135447,
224,112,last,135501,135652,matched,135576,135574,-2
224,112,last,135501,135652,unmatched_candidate,,135504,
224,112,last,135501,135652,unmatched_candidate,,135533,
224,112,last,135501,135652,unmatched_candidate,,135555,
224,112,last,135501,135652,unmatched_candidate,,135601,
224,112,last,135501,135652,unmatched_candidate,,135614,
224,112,last,135501,135652,unmatched_candidate,,135628,
